"Company";"Company_Old";"NAIC";"Plan";"State";"Area";"Zip_Lookup_Code";"Gender";"T/NT";"Couple_Fac";"Eff_Date";"Rate_Type";"Age_For_Sorting";"Lowest_Rate?";"Highest_Rate?";"Age";"Monthly_Rate";"Quarterly_Rate";"Semi-Annual_Rate";"Annual_Rate";"Policy Fee";"Household Discount"
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WI_BASE";"WI";2;617.00;"Female";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";329.56;1007.91;1977.41;3839.64;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WI_BASE";"WI";2;617.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";191.97;587.13;1151.89;2236.67;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WI_BASE";"WI";2;617.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";329.56;1007.91;1977.41;3839.64;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WI_BASE";"WI";2;617.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";213.30;652.36;1279.87;2485.18;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WI_BASE";"WI";2;617.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";366.20;1119.99;2197.31;4266.62;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";1;429.00;"Female";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";9.94;30.41;59.66;115.85;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";1;429.00;"Female";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";9.94;30.41;59.66;115.85;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";1;429.00;"Female";"Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";11.05;33.79;66.30;128.73;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";1;429.00;"Female";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";11.05;33.79;66.30;128.73;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";1;429.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";11.05;33.79;66.30;128.73;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";1;429.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";11.05;33.79;66.30;128.73;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";1;429.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";12.28;37.54;73.66;143.02;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";1;429.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";12.28;37.54;73.66;143.02;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";2;617.00;"Female";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";9.94;30.41;59.66;115.85;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";2;617.00;"Female";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";9.94;30.41;59.66;115.85;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";2;617.00;"Female";"Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";11.05;33.79;66.30;128.73;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";2;617.00;"Female";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";11.05;33.79;66.30;128.73;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";2;617.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";11.05;33.79;66.30;128.73;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";2;617.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";11.05;33.79;66.30;128.73;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";2;617.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";12.28;37.54;73.66;143.02;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"WIR_PTB";"WI";2;617.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";12.28;37.54;73.66;143.02;;
"Continental General Insurance Company";"Continental General";71404.00;"WI_BASE";"WI";1;429.00;"Female";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";137.15;427.58;839.03;1613.52;;
"Continental General Insurance Company";"Continental General";71404.00;"WI_BASE";"WI";1;429.00;"Female";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";178.92;557.80;1094.56;2104.92;;
"Continental General Insurance Company";"Continental General";71404.00;"WI_BASE";"WI";1;429.00;"Female";"Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";171.48;534.62;1049.07;2017.44;;
"Continental General Insurance Company";"Continental General";71404.00;"WI_BASE";"WI";1;429.00;"Female";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";223.62;697.18;1368.06;2630.88;;
"Continental General Insurance Company";"Continental General";71404.00;"WI_BASE";"WI";1;429.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";148.62;463.36;909.23;1748.52;;
"Continental General Insurance Company";"Continental General";71404.00;"WI_BASE";"WI";1;429.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";217.66;678.58;1331.55;2560.68;;
"Continental General Insurance Company";"Continental General";71404.00;"WI_BASE";"WI";1;429.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";185.80;579.27;1136.68;2185.92;;
"Continental General Insurance Company";"Continental General";71404.00;"WI_BASE";"WI";1;429.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";272.10;848.30;1664.58;3201.12;;
"Continental General Insurance Company";"Continental General";71404.00;"WIR_PTB";"WI";1;429.00;"Female";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";13.77;42.93;84.24;162.00;;
"Continental General Insurance Company";"Continental General";71404.00;"WIR_PTB";"WI";1;429.00;"Female";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";13.77;42.93;84.24;162.00;;
"Continental General Insurance Company";"Continental General";71404.00;"WIR_PTB";"WI";1;429.00;"Female";"Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";13.77;42.93;84.24;162.00;;
"Continental General Insurance Company";"Continental General";71404.00;"WIR_PTB";"WI";1;429.00;"Female";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";13.77;42.93;84.24;162.00;;
"Continental General Insurance Company";"Continental General";71404.00;"WIR_PTB";"WI";1;429.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";13.77;42.93;84.24;162.00;;
"Continental General Insurance Company";"Continental General";71404.00;"WIR_PTB";"WI";1;429.00;"Male";"Non-Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";13.77;42.93;84.24;162.00;;
"Continental General Insurance Company";"Continental General";71404.00;"WIR_PTB";"WI";1;429.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";13.77;42.93;84.24;162.00;;
"Continental General Insurance Company";"Continental General";71404.00;"WIR_PTB";"WI";1;429.00;"Male";"Tobacco";;1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";13.77;42.93;84.24;162.00;;
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";1;5805.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";129.33;388.00;776.00;1552.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";1;5805.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";195.83;587.50;1175.00;2350.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";1;5805.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";143.58;430.75;861.50;1723.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";1;5805.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";217.75;653.25;1306.50;2613.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";1;5805.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";148.67;446.00;892.00;1784.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";1;5805.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";225.33;676.00;1352.00;2704.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";1;5805.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";165.33;496.00;992.00;1984.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";1;5805.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";250.42;751.25;1502.50;3005.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";2;5804.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";143.00;429.00;858.00;1716.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";2;5804.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";216.50;649.50;1299.00;2598.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";2;5804.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";158.75;476.25;952.50;1905.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";2;5804.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";240.67;722.00;1444.00;2888.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";2;5804.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";164.33;493.00;986.00;1972.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";2;5804.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";249.00;747.00;1494.00;2988.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";2;5804.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";182.67;548.00;1096.00;2192.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";2;5804.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";276.75;830.25;1660.50;3321.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";3;5803.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";156.58;469.75;939.50;1879.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";3;5803.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";237.08;711.25;1422.50;2845.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";3;5803.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";173.83;521.50;1043.00;2086.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";3;5803.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";263.58;790.75;1581.50;3163.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";3;5803.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";180.00;540.00;1080.00;2160.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";3;5803.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";272.75;818.25;1636.50;3273.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";3;5803.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";200.08;600.25;1200.50;2401.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WI_BASE";"WI";3;5803.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";303.08;909.25;1818.50;3637.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";1;5805.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";16.67;50.00;100.00;200.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";1;5805.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";16.67;50.00;100.00;200.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";1;5805.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";16.67;50.00;100.00;200.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";1;5805.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";16.67;50.00;100.00;200.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";1;5805.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";16.67;50.00;100.00;200.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";1;5805.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";16.67;50.00;100.00;200.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";1;5805.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";16.67;50.00;100.00;200.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";1;5805.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";16.67;50.00;100.00;200.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";2;5804.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";18.42;55.25;110.50;221.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";2;5804.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";18.42;55.25;110.50;221.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";2;5804.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";18.42;55.25;110.50;221.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";2;5804.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";18.42;55.25;110.50;221.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";2;5804.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";18.42;55.25;110.50;221.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";2;5804.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";18.42;55.25;110.50;221.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";2;5804.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";18.42;55.25;110.50;221.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";2;5804.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";18.42;55.25;110.50;221.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";3;5803.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";20.17;60.50;121.00;242.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";3;5803.00;"Female";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";20.17;60.50;121.00;242.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";3;5803.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";20.17;60.50;121.00;242.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";3;5803.00;"Female";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";20.17;60.50;121.00;242.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";3;5803.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";20.17;60.50;121.00;242.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";3;5803.00;"Male";"Non-Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";20.17;60.50;121.00;242.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";3;5803.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";20.17;60.50;121.00;242.00;"$25";"7%"
"Family Life Insurance Company";"Family Life";63053.00;"WIR_PTB";"WI";3;5803.00;"Male";"Tobacco";;11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";20.17;60.50;121.00;242.00;"$25";"7%"
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";1;5330.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";160.88;482.64;965.28;1930.55;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";1;5330.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";202.92;608.75;1217.51;2435.01;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";1;5330.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";184.92;554.76;1109.51;2219.02;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";1;5330.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";233.24;699.72;1399.43;2798.86;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";1;5330.00;"Male";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";184.92;554.76;1109.51;2219.02;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";1;5330.00;"Male";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";233.24;699.72;1399.43;2798.86;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";1;5330.00;"Male";"Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";212.55;637.65;1275.30;2550.60;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";1;5330.00;"Male";"Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";268.09;804.27;1608.54;3217.08;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";2;5331.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";176.97;530.90;1061.80;2123.60;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";2;5331.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";223.21;669.63;1339.26;2678.51;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";2;5331.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";203.41;610.23;1220.46;2440.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";2;5331.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";256.56;769.69;1539.38;3078.75;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";2;5331.00;"Male";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";203.41;610.23;1220.46;2440.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";2;5331.00;"Male";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";256.56;769.69;1539.38;3078.75;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";2;5331.00;"Male";"Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";233.81;701.42;1402.83;2805.66;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";2;5331.00;"Male";"Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";294.90;884.70;1769.40;3538.79;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";3;5332.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";193.05;579.16;1158.33;2316.65;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";3;5332.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";243.50;730.50;1461.01;2922.01;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";3;5332.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";221.90;665.71;1331.41;2662.82;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";3;5332.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";279.89;839.66;1679.32;3358.63;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";3;5332.00;"Male";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";221.90;665.71;1331.42;2662.83;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";3;5332.00;"Male";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";279.89;839.66;1679.32;3358.64;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";3;5332.00;"Male";"Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";255.06;765.18;1530.36;3060.72;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WI_BASE";"WI";3;5332.00;"Male";"Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";321.71;965.13;1930.25;3860.50;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";1;5330.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";1;5330.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";1;5330.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";1;5330.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";1;5330.00;"Male";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";1;5330.00;"Male";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";1;5330.00;"Male";"Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";1;5330.00;"Male";"Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";2;5331.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";2;5331.00;"Female";"Non-Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";2;5331.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";11.66;34.98;69.96;139.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"WIR_PTB";"WI";2;5331.00;"Female";"Tobacco";;9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";11.66;34.98;69.96;139.92;;
